FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Anthony,Mancini,MID,BUR,4500000,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,-1,0,0,0,17,0,0,0,Chelsea,Man City,Brighton,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadio,Mane,MID,LIV,11800000,15,103,5.4,4.57627118644068E-07,8.72881355932203E-06,0,1842779,2,16,0,0,0,7,0,8.7,10090,-2,0,103,2,0.4,0,5,8,0,5,0,7,7.7,1437373,0,-1,0,2,1599,58208,0,0,297,West Ham,Brighton,Man City,Leicester,Everton,5.5,6.4,5.4,5.6,6,6.9,6.7,5.7,6.4,5.9,5.3,6.3,7.1,5.4,6.8,6.9,6.8,6.3,190.3
Javier,Manquillo,DEF,NEW,4200000,0,17,0.85,2.02380952380952E-07,4.04761904761905E-06,0,35211,1,9,0,0,0,0,0,4,272,-3,0,17,3,0,0,0.2,0,0,2,0,0,0.2,19826,0,-1,0,0,529,63,0,0,84,Everton,Crystal Palace,Southampton,Chelsea,Man Utd,0.4,0.5,0.4,0.4,0.5,0.6,0.5,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.8,0.4,0.4,15.5
Fernando,Marcal,DEF,WOL,4700000,0,16,0.8,1.70212765957447E-07,3.40425531914894E-06,0,42964,2,9,0,0,0,0,0,3.4,121,-3,0,16,3,0,0,0,0,0,1,0,0,0.1,27527,0,-1,0,0,568,11,0,0,97,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,0,0,0,0,0,0.4,0.4,0.5,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14.7
Solomon,March,MID,BHA,5000000,3,63,3.3,6.6E-07,1.26E-05,0,225489,0,25,0,0,0,2,0,12.6,8417,0,0,63,0,0.4,0,2.2,6,0,5,0,2,1.1,291906,0,-1,0,1,1514,1323,0,0,252,Tottenham,Liverpool,Burnley,Aston Villa,Crystal Palace,2.2,2.2,3.6,2.2,2.7,3.7,2.2,2.8,3.3,2.8,2.6,3,4.2,2.5,3,2.6,2.3,3.1,98.3
Pablo,Mari,DEF,ARS,4400000,0,14,0.7,1.59090909090909E-07,3.18181818181818E-06,0,22926,1,1,0,0,0,0,0,3.2,1858,-1,0,14,1,0.3,0,1.5,1,0,2,0,0,0.1,31185,0,-1,0,0,270,33,0,0,63,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,0,0,0,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,7.4
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,791,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1576,0,-1,0,0,0,59,0,0,0,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,8800000,2,51,3.2,3.63636363636364E-07,5.79545454545455E-06,0,1427529,0,21,0,0,0,2,0,5.8,32695,-2,0,51,2,0.3,0,2.8,2,0,3,0,5,5.4,991430,0,-1,0,1,1147,6138,0,1,169,Arsenal,Southampton,Everton,West Brom,Newcastle,3.2,2.8,2.5,4.1,3.6,2.9,2.4,2.4,3.8,3,3.4,2.6,3.5,3,2.9,2.5,3.1,3,89.7
David,Martin,GLK,WHU,4000000,0,0,0,0,0,0,303057,0,0,0,0,0,0,0,0,5213,0,0,0,0,0,0,0,0,0,0,0,0,6.5,242519,0,-1,0,0,0,987,0,0,0,Liverpool,Aston Villa,Fulham,Sheffield United,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,4900000,0,8,0.4,8.16326530612245E-08,1.63265306122449E-06,0,70267,0,0,0,0,0,0,0,1.6,3568,-1,0,8,1,0,0,0.2,0,0,2,0,0,0.3,83418,0,-1,0,0,162,221,0,0,10,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.6
Emiliano,Martinez,GLK,AVL,5100000,1,93,5.2,1.01960784313726E-06,1.82352941176471E-05,0,1055736,0,21,0,62,0,0,0,18.2,23579,6,0,93,-6,0.6,0,3.2,10,0,9,0,0,32.8,2918855,0,-1,1,1,1620,26291,0,0,416,Southampton,West Ham,Arsenal,Brighton,Leicester,5.2,6.9,6.6,6.5,6.1,6.3,7.1,5.6,6.3,6.9,6.8,7.3,6.7,6.2,6.5,6.6,6.4,5.9,50
Arthur,Masuaku,DEF,WHU,4300000,0,37,1.85,4.30232558139535E-07,8.6046511627907E-06,0,225559,1,12,0,0,0,0,0,8.6,938,-2,1,37,2,0,0,0,4,0,4,0,1,0.5,220791,0,-1,0,1,850,44,-1,0,179,Liverpool,Aston Villa,Fulham,Sheffield United,Tottenham,0,0,0,0,0,2.1,1,1.8,1.5,1.7,1.3,1.1,1.2,1.3,1,1.3,1.7,1.2,37.5
Juan,Mata,MID,MUN,5800000,0,19,0.95,1.63793103448276E-07,3.27586206896552E-06,0,15895,0,3,0,0,0,0,0,3.3,121,-2,0,19,2,0,0,0,0,0,1,0,3,0.1,10643,0,-1,0,0,334,19,0,0,76,Arsenal,Southampton,Everton,West Brom,Newcastle,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,25.5
Jean-Philippe,Mateta,FWD,CRY,6000000,0,0,0,0,0,0,751,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,2271,0,-1,0,0,0,776,0,0,0,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nemanja,Matic,MID,MUN,4700000,2,23,1.15,2.4468085106383E-07,4.8936170212766E-06,0,26200,2,13,0,0,0,0,0,4.9,197,-3,0,23,3,0.3,0,1.2,0,0,3,0,1,0.2,15389,0,-1,0,0,730,124,0,0,134,Arsenal,Southampton,Everton,West Brom,Newcastle,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,26.1
Joel,Matip,DEF,LIV,5400000,1,42,4.2,7.77777777777778E-07,7.77777777777778E-06,0,279572,2,5,0,0,0,1,0,7.8,3057,-1,0,42,1,0.1,0,0.4,5,0,3,0,2,0.6,269067,0,-1,0,1,690,1028,0,0,194,West Ham,Brighton,Man City,Leicester,Everton,0,0,0,4.9,4,4.4,5.7,5.2,4.5,5.4,5.4,4.4,4.5,5.6,4.6,5.4,4.4,5.7,30.6
,Matty Longstaff,MID,NEW,4900000,0,10,0.5,1.02040816326531E-07,2.04081632653061E-06,0,3357,0,8,0,0,0,0,0,2,57,-1,0,10,1,0.2,0,1.2,0,0,1,0,0,0,1295,0,-1,0,0,376,7,0,0,47,Everton,Crystal Palace,Southampton,Chelsea,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7
Neal,Maupay,FWD,BHA,6100000,2,71,3.9,6.39344262295082E-07,1.16393442622951E-05,0,753723,0,23,0,0,0,7,0,11.6,16507,-4,0,71,4,0.8,1,4.8,10,0,4,0,1,3.2,810385,0,-1,0,1,1308,8095,0,0,229,Tottenham,Liverpool,Burnley,Aston Villa,Crystal Palace,3.5,4.3,4.1,3.4,5.2,5.3,3.6,3.7,4.9,4.7,3.6,3.8,5,3.6,3.9,3.5,3.5,4.2,115.4
Alfie,Mawson,DEF,FUL,4300000,0,0,0,0,0,0,1654,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0,378,0,-1,0,0,0,0,0,0,0,West Brom,Leicester,West Ham,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,-1,0,0,0,36,0,0,0,Sheffield United,Burnley,Liverpool,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,McArthur,MID,CRY,5200000,2,45,2.5,4.80769230769231E-07,8.65384615384615E-06,0,16707,3,26,0,0,0,0,0,8.7,252,-3,0,45,3,0.8,0,4,3,0,4,0,2,0.1,7758,0,-1,0,0,1465,121,0,0,228,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,Brighton,2.3,1.8,1.8,2.5,1.9,2.2,1.6,2.4,1.5,1.9,2.1,1.5,1.5,1.7,2.5,1.6,1.8,1.2,55.2
Oliver,McBurnie,FWD,SHU,5600000,0,28,2.2,3.92857142857143E-07,5E-06,0,55346,1,17,0,0,0,1,0,5,149,-4,0,28,4,0,0,0,2,0,0,0,1,0.2,16476,0,-1,0,0,821,47,0,0,62,Man City,West Brom,Chelsea,West Ham,Fulham,0,0,0,1.4,1.9,1.9,1.8,1.8,1.5,1.8,1.4,1.5,1.9,1.7,2.5,1.8,2,1.7,60
Alex,McCarthy,GLK,SOU,4700000,1,73,4.1,8.72340425531915E-07,1.5531914893617E-05,0,1336144,1,24,0,50,0,0,0,15.5,23589,2,0,73,-2,0.1,0,0.7,7,0,7,0,0,19.1,1215087,0,-1,0,1,1620,9046,0,0,341,Aston Villa,Man Utd,Newcastle,Wolverhampton,Chelsea,5.4,5.2,3.5,6,4.5,4,4,4.6,4.1,4.8,5.1,5.7,0,4.7,4.9,5.6,4.1,4.8,41.9
James,McCarthy,MID,CRY,4300000,0,12,0.6,1.3953488372093E-07,2.7906976744186E-06,0,238775,1,9,0,0,0,0,0,2.8,3189,-2,0,12,2,0.2,0,0.8,0,0,1,0,0,1,137727,0,-1,0,0,420,865,0,0,58,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,Brighton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.2
Kevin,McDonald,MID,FUL,4700000,0,0,0,0,0,0,5555,0,0,0,0,0,0,0,0,11,-3,0,0,3,0,0,0,0,0,0,0,0,0,939,0,-1,0,0,0,0,0,0,0,West Brom,Leicester,West Ham,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,McGinn,MID,AVL,5500000,2,59,3.5,6.36363636363636E-07,1.07272727272727E-05,0,290726,5,21,0,0,0,1,0,10.7,5204,0,0,59,0,0.2,0,1.2,2,0,8,0,5,1.2,319720,0,-1,0,0,1530,304,0,0,238,Southampton,West Ham,Arsenal,Brighton,Leicester,3,3,2.7,3.6,2.5,3.5,3.4,3.5,4.5,3.4,2.3,2.6,3.5,3.6,2.3,2.6,3.1,3.2,72.8
David,McGoldrick,FWD,SHU,5200000,2,58,3.2,6.15384615384615E-07,1.11538461538462E-05,0,233031,2,19,0,0,0,5,0,11.2,9863,-3,0,58,3,0.6,0,3,6,0,5,0,1,2.1,309198,0,-1,0,1,1180,10851,0,0,194,Man City,West Brom,Chelsea,West Ham,Fulham,2.1,3.7,2.9,2.6,3.3,3.4,3.2,3.2,2.7,3.2,2.6,2.7,3.4,3.1,4.2,3.3,3.6,3,77.5
Dwight,McNeil,MID,BUR,5700000,13,52,3.1,5.43859649122807E-07,9.12280701754386E-06,0,60648,1,21,0,0,0,1,0,9.1,244,-3,0,52,3,0.8,0,4.5,3,0,7,0,2,0.3,19842,0,-1,0,0,1416,453,0,0,211,Chelsea,Man City,Brighton,Crystal Palace,West Brom,2.5,2.2,2.7,2.1,3,2.5,2.3,3,2.1,2.4,3.1,2.4,2.5,2.5,2.8,2.4,2.1,3.7,65
Scott,McTominay,MID,MUN,4900000,0,47,2.35,4.79591836734694E-07,9.59183673469388E-06,0,115601,0,14,0,0,0,2,0,9.6,11888,-1,0,47,1,0.3,0,1.4,3,0,3,0,1,1.1,165356,0,-1,0,1,1015,1041,0,0,202,Arsenal,Southampton,Everton,West Brom,Newcastle,1.9,1.7,1.4,2.3,1.8,1.8,1.2,1.4,1.5,1.5,1.8,1.9,2,1.2,1.5,1.2,1.7,1.8,50.9
Ben,Mee,DEF,BUR,4900000,7,66,5.1,1.04081632653061E-06,1.3469387755102E-05,0,103734,0,12,0,0,0,2,0,13.5,4772,-1,0,66,1,0.9,0,4.5,7,0,6,0,0,1.7,195702,0,-1,0,1,1170,8308,0,0,260,Chelsea,Man City,Brighton,Crystal Palace,West Brom,5.5,7.2,5.9,6.4,6.6,6.2,6.5,6,6,5,5.7,7.2,6.5,6.9,6.7,5.3,7,6,53.1
Benjamin,Mendy,DEF,MCI,5900000,0,24,1.26315789473684,2.14094558429973E-07,4.06779661016949E-06,0,222505,2,8,0,0,0,1,0,4.1,2459,-1,0,24,1,0,0,0,2,0,2,0,0,1.4,165934,0,-1,0,1,504,238,0,0,96,Sheffield United,Burnley,Liverpool,Tottenham,Arsenal,0.8,0.6,0.8,0.6,0.8,1,0.9,0.8,1.2,0.7,0.6,0.8,0,0.7,0.7,0.6,0.6,0.6,14.6
Edouard,Mendy,GLK,CHE,5100000,6,65,4.1,8.03921568627451E-07,1.27450980392157E-05,0,578362,0,14,0,29,0,0,0,12.7,8805,1,0,65,-1,0.8,0,4,0,0,8,0,0,6.8,963896,0,-1,0,0,1440,16068,0,0,301,Burnley,Tottenham,Sheffield United,Newcastle,Southampton,4.6,4.4,4.3,4.2,3.5,5,3.8,4.3,5.1,5.2,4.6,4.4,5.1,5.4,5.1,4.9,4.5,5.1,23.7
Nampalys,Mendy,MID,LEI,4400000,1,31,2.1,4.77272727272727E-07,7.04545454545455E-06,0,351776,4,17,0,0,0,0,0,7,7144,-1,0,31,1,0,0,0.2,0,0,4,0,1,1.8,400637,0,-1,0,0,1152,827,0,0,182,Leeds United F.C.,Fulham,Wolverhampton,Liverpool,Aston Villa,1.1,1.6,1.5,1,1.2,1.1,1.7,2.1,1.9,1,1.4,1.5,1.3,1.4,1.6,1.4,1.5,1,20.8
Teden,Mengi,DEF,MUN,3900000,0,0,0,0,0,0,70593,0,0,0,0,0,0,0,0,1256,-1,0,0,1,0,0,0,0,0,0,0,0,0.8,71900,0,-1,0,0,0,425,0,0,0,Arsenal,Southampton,Everton,West Brom,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illan,Meslier,GLK,LEE,4700000,3,73,4.1,8.72340425531915E-07,1.5531914893617E-05,0,402612,0,34,0,71,0,0,0,15.5,9993,2,0,73,-2,0.4,0,1.7,9,0,6,0,0,5.8,715587,0,-1,0,2,1620,3313,0,0,396,Leicester,Everton,Crystal Palace,Arsenal,Wolverhampton,5.2,3.4,5.1,5.7,5.5,4.8,5.5,3.8,5.5,4.2,5.5,5.2,4.6,4.9,3.6,4.8,3.9,4.8,54.4
Max,Meyer,MID,CRY,4700000,0,0,0,0,0,0,4820,0,0,0,0,0,0,0,0,58,-3,0,0,3,0,0,0,0,0,0,0,0,0,2134,0,-1,0,0,0,0,0,0,0,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kamil,Miazek,GLK,LEE,4000000,0,0,0,0,0,0,106017,0,0,0,0,0,0,0,0,731,0,0,0,0,0,0,0,0,0,0,0,0,1,22749,0,-1,0,0,0,0,0,0,0,Leicester,Everton,Crystal Palace,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luka,Milivojevic,MID,CRY,5600000,2,23,1.15,2.05357142857143E-07,4.10714285714286E-06,0,59560,4,25,0,0,0,0,0,4.1,155,-4,0,23,4,0.4,0,2.5,0,0,2,0,0,0.2,8888,0,-1,0,0,1041,28,0,1,147,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,Brighton,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,35.5
James,Milner,MID,LIV,5300000,2,26,1.3,2.45283018867925E-07,4.90566037735849E-06,0,26542,1,2,0,0,0,0,0,4.9,83,-2,0,26,2,0.2,0,1.2,2,0,3,0,2,0.1,16476,0,-1,0,1,433,71,0,0,124,West Ham,Brighton,Man City,Leicester,Everton,0.6,0.7,0.6,0.6,0.6,1,0.7,0.6,0.7,0.6,0.6,0.7,0.8,0.6,0.8,0.8,0.8,0.6,31.6
Yerry,Mina,DEF,EVE,5600000,2,58,3.6,6.42857142857143E-07,1.03571428571429E-05,0,281477,1,18,0,0,0,2,0,10.4,6820,1,0,58,-1,0.4,0,2,5,0,4,0,0,3.1,375114,0,-1,0,1,1440,3866,0,0,292,Newcastle,Leeds United F.C.,Man Utd,Fulham,Liverpool,3.1,3.9,4.9,4.2,4.6,3.2,3.5,3.4,4.8,4.2,4.1,2.9,4.8,3.9,4.6,3.5,4.6,4.8,56.1
Takumi,Minamino,MID,LIV,6000000,0,17,0.85,1.41666666666667E-07,2.83333333333333E-06,0,39605,0,4,0,0,0,1,0,2.8,241,-5,0,17,5,0,0,0.2,0,0,1,0,0,0.2,13132,0,-1,0,0,289,42,0,0,61,West Ham,Brighton,Man City,Leicester,Everton,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,19.1
Tyrone,Mings,DEF,AVL,5400000,1,70,4.1,7.59259259259259E-07,1.2962962962963E-05,0,1027858,3,20,0,0,0,2,0,13,18684,4,0,70,-4,0.4,0,2.2,5,0,8,0,1,8.3,1418299,0,-1,0,2,1484,3757,0,1,314,Southampton,West Ham,Arsenal,Brighton,Leicester,3.7,5.2,4.8,4.7,4.3,4.5,5.6,3.9,4.5,5.3,5.3,5.7,5,4.4,4.9,4.8,4.6,4.1,60.8
Tyrick,Mitchell,DEF,CRY,3900000,1,32,2.9,7.43589743589744E-07,8.20512820512821E-06,0,1678854,1,17,0,0,0,0,0,8.2,27761,-1,0,32,1,1,0,3.8,2,0,3,0,1,18.2,2010885,0,-1,0,1,990,33144,0,0,155,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,Brighton,3.9,2,2.3,2.9,2.5,3.5,2.4,3.3,3.2,2.3,2.7,1.8,2.7,4.3,2.3,3.3,3.2,2.9,25.5
Aleksandar,Mitrovic,FWD,FUL,5500000,1,36,2.4,4.36363636363636E-07,6.54545454545455E-06,0,1831470,2,13,0,0,0,2,0,6.5,2872,-5,0,36,5,0.1,1,0.5,3,0,1,0,2,3.6,522280,0,-1,0,0,806,1631,0,0,94,West Brom,Leicester,West Ham,Everton,Sheffield United,2.6,1.8,1.7,2.1,2.5,2.3,1.9,1.7,1.8,1.7,2,1.9,0,1.6,1.9,1.6,2.2,2.6,68.6
Jakub,Moder,MID,BHA,5000000,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,-1,0,0,0,32,0,0,0,Tottenham,Liverpool,Burnley,Aston Villa,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jayson,Molumby,MID,BHA,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2116,0,0,0,0,0,0,0,0.2,24,0,0,1,0,0,0,0,0,0,0,0,0,0,2278,0,-1,0,0,1,0,0,0,3,Tottenham,Liverpool,Burnley,Aston Villa,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Montoya,DEF,BHA,4500000,0,0,0,0,0,0,1035,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,-1,0,0,0,0,0,0,0,Tottenham,Liverpool,Burnley,Aston Villa,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Moore,GLK,SHU,4300000,0,0,0,0,0,0,12872,0,0,0,0,0,0,0,0,52,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1771,0,-1,0,0,0,0,0,0,0,Man City,West Brom,Chelsea,West Ham,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Mooy,MID,BHA,5000000,0,0,0,0,0,0,11276,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9990,0,-1,0,0,0,0,0,0,0,Tottenham,Liverpool,Burnley,Aston Villa,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wes,Morgan,DEF,LEI,4400000,0,3,0.15,3.40909090909091E-08,6.81818181818182E-07,0,13283,0,0,0,0,0,0,0,0.7,215,-1,0,3,1,0,0,0,0,0,0,0,0,0.1,9351,0,-1,0,0,16,5,0,0,9,Leeds United F.C.,Fulham,Wolverhampton,Liverpool,Aston Villa,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Mason,Mount,MID,CHE,6800000,1,72,3.8,5.58823529411765E-07,1.05882352941176E-05,0,938698,2,22,0,0,0,2,0,10.6,25172,-2,0,72,2,0.6,0,4,8,0,5,0,5,5,701404,0,-1,0,1,1537,4808,0,0,324,Burnley,Tottenham,Sheffield United,Newcastle,Southampton,4.4,3.4,4.9,4.3,3.2,2.8,3.5,3.8,2.6,4.1,2.8,3.8,3.3,4,2.4,3.2,3,2.9,153.5
Lys,Mousset,FWD,SHU,5800000,0,8,0.4,6.89655172413793E-08,1.37931034482759E-06,0,30241,0,5,0,0,0,0,0,1.4,126,-2,0,8,2,0.1,0,0.5,0,0,0,0,0,0.1,4393,0,-1,0,0,199,60,0,0,9,Man City,West Brom,Chelsea,West Ham,Fulham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.9
,Moutinho,MID,WOL,5200000,1,29,1.6,3.07692307692308E-07,5.57692307692308E-06,0,201599,2,25,0,0,0,0,0,5.6,751,-3,0,29,3,0.3,0,1.8,0,0,2,0,0,0.9,41015,0,-1,0,0,1232,56,0,1,180,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,0.8,0.8,0.8,0.8,0.9,0.9,0.8,0.8,0.8,0.9,0.9,1.6,1.2,1.1,1,0.8,1,0.8,56
Joel,Mumbongo,FWD,BUR,4500000,0,0,0,0,0,0,911,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1583,0,-1,0,0,0,129,0,0,0,Chelsea,Man City,Brighton,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob,Murphy,MID,NEW,4900000,2,30,1.5,3.06122448979592E-07,6.12244897959184E-06,0,8647,2,16,0,0,0,1,0,6.1,191,-1,0,30,1,0.3,0,1.3,2,0,1,0,1,0.1,8095,0,-1,0,1,736,24,0,0,105,Everton,Crystal Palace,Southampton,Chelsea,Man Utd,0.9,0.8,0.9,0.8,0.8,0.9,1,0.8,0.9,0.8,1,0.8,0.8,0.8,0.8,0.8,1.4,0.8,36.3
Glenn,Murray,FWD,BHA,4800000,0,0,0,0,0,0,18290,0,0,0,0,0,0,0,0,33,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5020,0,-1,0,0,0,0,0,0,0,Tottenham,Liverpool,Burnley,Aston Villa,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shkodran,Mustafi,DEF,ARS,5000000,0,3,0.15,3E-08,6E-07,0,13337,0,1,0,0,0,0,0,0.6,106,0,0,3,0,0,0,0,0,0,0,0,0,0.1,13339,0,-1,0,0,45,53,0,0,16,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.3
Yoshinori,Muto,FWD,NEW,4800000,0,0,0,0,0,0,26959,0,0,0,0,0,0,0,0,27,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5738,0,-1,0,0,0,0,0,0,0,Everton,Crystal Palace,Southampton,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvelous,Nakamba,MID,AVL,4300000,0,8,0.444444444444444,1.03359173126615E-07,1.86046511627907E-06,0,79460,1,0,0,0,0,0,0,1.9,2741,-2,0,8,2,0.2,0,0.8,0,0,2,0,0,0.6,80055,0,-1,0,0,194,319,0,0,30,Southampton,West Ham,Arsenal,Brighton,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.9
Wilfred,Ndidi,MID,LEI,4800000,1,32,1.6,3.33333333333333E-07,6.66666666666667E-06,0,146007,2,8,0,0,0,1,0,6.7,2394,-2,0,32,2,0.9,0,4.2,4,0,5,0,0,0.7,39054,0,-1,0,0,861,883,0,0,171,Leeds United F.C.,Fulham,Wolverhampton,Liverpool,Aston Villa,0,1,0.9,0.8,0.8,0.8,1.1,1.4,1.2,0.8,0.9,0.9,0.8,0.9,1,0.9,0.9,0.8,27.6
Tanguy,Ndombele,MID,TOT,5900000,2,59,3.5,5.93220338983051E-07,1E-05,0,63956,2,10,0,0,0,3,0,10,2754,-1,0,59,1,0.7,0,4,5,0,8,0,1,0.7,83059,0,-1,0,1,1061,4018,0,0,224,Brighton,Chelsea,West Brom,Man City,West Ham,3.8,3,3.3,2.3,3.2,3.6,2.9,3.5,3.3,3.7,2.1,3.8,0,4.3,3.7,3.2,2.3,3.2,66.4
,Neco Williams,DEF,LIV,3900000,0,8,0.4,1.02564102564103E-07,2.05128205128205E-06,0,417023,1,0,0,0,0,0,0,2.1,8375,-1,0,8,1,0,0,0,0,0,1,0,0,3.9,387553,0,-1,0,0,171,903,0,0,32,West Ham,Brighton,Man City,Leicester,Everton,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.8
